$no_asm,$no_8x8dct,$no_cabac,$no_deblock,$no_fast_pskip,$no_mbtree,$no_mixed_refs,$no_weightb,$rc_lookahead,$rc_lookahead_20,$rc_lookahead_40,$rc_lookahead_60,$ref,$ref_1,$ref_5,$ref_9,$<Performance
1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,492.623
1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,535.627
1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,543.030
1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,545.017
1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,493.987
1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,537.153
1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,536.950
1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,462.627
1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,463.363
1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,414.033
1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,408.627
1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,456.370
1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,455.493
1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,602.713
1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,610.823
1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,729.300
1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,510.010
1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,509.523
1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,507.247
1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,506.880
1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,627.113
1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,721.487
1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,817.793
1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,712.743
1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,576.540
1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,721.757
1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,817.340
1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,712.810
1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,576.217
1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,704.220
1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,711.293
1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,687.390
1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,687.093
1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,780.657
1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,680.617
1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,773.670
1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,773.277
1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,496.893
1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,615.337
1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,491.520
1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,561.927
1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,556.513
1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,652.467
1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,645.447
1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,615.057
1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,652.550
1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,491.237
1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,608.997
1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,743.163
1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,732.007
1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,614.570
1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,604.917
1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,508.423
1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,506.360
1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,581.407
1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,495.723
1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,490.473
1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,607.627
1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,588.670
1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,726.890
1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,821.520
1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,715.923
1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,809.570
1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,690.590
1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,690.463
1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,783.493
1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,683.750
1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,580.543
1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,651.703
1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,644.157
1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,651.203
1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,665.283
1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,613.447
1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,604.887
1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,731.760
1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,731.410
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,632.943
1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,632.827
1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,629.397
1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,721.873
1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,817.990
1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,807.437
1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,580.740
1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,666.687
1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,580.607
1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,672.207
1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,806.923
1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,607.927
1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,745.443
1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,821.510
1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,715.827
1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,715.747
1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,508.767
1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,628.150
1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,580.477
1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,671.747
1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,665.200
1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,671.550
1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,712.953
1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,706.063
1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,617.207
1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,498.827
1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,616.970
1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,493.960
1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,493.543
1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,611.600
1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,497.803
1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,609.887
1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,590.837
1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,715.583
1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,492.427
1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,680.563
1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,690.873
1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,783.783
1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,690.390
1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,561.847
1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,652.483
1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,645.510
1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,561.933
1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,555.633
1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,644.160
1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,652.373
1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,555.180
1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,645.380
1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,612.970
1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,604.747
1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,604.123
1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,511.153
1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,510.857
1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,721.563
1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,576.410
1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,722.037
1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,712.637
1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,587.773
1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,581.107
1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,687.600
1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,687.147
1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,680.557
1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,498.490
1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,493.277
1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,556.513
1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,497.990
1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,731.217
1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,632.127
1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,632.063
1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,628.757
1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,712.540
1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,705.397
1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,610.957
1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,616.610
1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,610.687
1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,807.273
1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,817.340
1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,807.000
1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,780.930
1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,780.757
1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,773.387
1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,773.220
1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,672.413
1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,652.653
1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,672.213
1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,645.303
1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,616.087
1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,510.183
1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,510.017
1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,508.340
1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,726.790
1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,715.993
1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,580.543
1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,726.643
1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,744.893
1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,733.777
1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,733.217
1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,821.757
1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,631.283
1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,631.053
1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,665.230
1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,583.527
1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,589.740
1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,583.427
1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,497.333
1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,496.780
1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,491.697
1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,715.250
1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,609.200
1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,706.590
1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,608.680
1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,683.257
1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,783.777
1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,775.540
1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,561.743
1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,555.613
1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,561.420
1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,651.287
1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,643.983
