$no_asm,$no_8x8dct,$no_cabac,$no_deblock,$no_fast_pskip,$no_mbtree,$no_mixed_refs,$no_weightb,$rc_lookahead,$rc_lookahead_20,$rc_lookahead_40,$rc_lookahead_60,$ref,$ref_1,$ref_5,$ref_9,$<Performance
1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,408.070
1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,462.627
1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,455.640
1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,414.033
1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,408.627
1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,407.757
1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,455.493
1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,602.713
1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,739.903
1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,631.043
1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,509.523
1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,630.577
1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,627.053
1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,721.487
1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,580.737
1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,672.373
1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,817.340
1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,580.730
1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,672.137
1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,807.017
1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,585.350
1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,711.233
1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,579.177
1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,704.220
1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,687.390
1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,780.930
1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,780.657
1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,615.337
1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,491.520
1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,609.330
1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,561.927
1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,556.513
1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,496.230
1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,615.057
1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,561.960
1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,556.327
1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,615.287
1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,614.570
1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,604.917
1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,743.123
1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,731.193
1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,508.710
1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,508.423
1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,625.710
1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,713.673
1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,581.407
1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,705.453
1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,495.723
1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,490.473
1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,607.627
1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,588.670
1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,490.043
1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,716.033
1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,809.570
1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,784.020
1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,783.493
1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,683.420
1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,671.730
1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,644.157
1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,671.400
1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,651.203
1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,555.203
1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,643.960
1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,613.447
1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,731.760
1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,604.483
1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,511.507
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,632.943
1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,511.733
1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,629.337
1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,721.873
1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,817.990
1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,712.870
1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,580.740
1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,576.480
1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,672.600
1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,666.687
1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,721.867
1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,817.353
1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,580.607
1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,712.727
1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,576.247
1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,806.923
1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,745.597
1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,607.927
1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,734.210
1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,745.443
1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,733.763
1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,726.917
1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,726.600
1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,715.827
1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,715.747
1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,809.807
1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,631.737
1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,508.767
1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,628.150
1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,580.477
1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,671.747
1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,510.890
1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,631.583
1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,671.550
1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,508.607
1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,575.553
1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,713.577
1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,581.813
1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,706.063
1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,617.207
1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,498.827
1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,611.600
1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,590.550
1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,584.977
1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,493.007
1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,615.900
1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,609.887
1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,715.583
1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,616.133
1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,687.473
1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,781.163
1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,680.563
1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,687.033
1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,780.790
1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,783.783
1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,783.517
1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,775.680
1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,652.483
1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,556.630
1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,645.510
1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,561.933
1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,555.633
1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,651.640
1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,644.160
1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,561.970
1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,561.333
1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,651.200
1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,556.340
1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,612.643
1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,604.123
1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,509.033
1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,721.563
1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,712.917
1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,580.877
1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,587.773
1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,680.557
1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,680.477
1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,561.960
1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,492.937
1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,741.590
1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,731.353
1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,741.207
1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,731.217
1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,632.127
1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,632.063
1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,712.540
1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,705.397
1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,610.957
1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,712.667
1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,817.340
1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,807.000
1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,780.757
1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,773.220
1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,666.503
1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,672.213
1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,652.433
1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,645.303
1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,607.537
1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,616.087
1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,510.017
1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,726.790
1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,580.543
1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,575.700
1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,726.643
1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,580.577
1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,744.893
1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,744.260
1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,733.217
1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,821.757
1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,809.970
1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,631.283
1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,627.500
1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,631.053
1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,583.527
1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,583.427
1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,497.333
1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,496.780
1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,706.833
1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,615.093
1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,609.200
1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,615.060
1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,706.590
1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,608.680
1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,683.763
1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,683.257
1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,783.877
1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,561.743
1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,561.420
